Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,GrayLevelNonUniformity,GrayLevelVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Contrast,Strength,name
42.89001299096347,1209.3504942597028,22.893734809392512,20.66935947732226,1.2563353954832912,0.8853456794515211,0.2145165540331081,0.5651452332815046,1.2071148395106936,0.9411097949050381,0.9399969120272027,0.9945152916381274,0.9871714548315447,-0.8119641574806972,0.994446180820628,0.09504993669935544,6.167393916819083,0.19982060061883677,3.3124852489476213,0.9951333112559094,0.40651459037293075,12.334787833638167,3.1613451570474096,5.481423718201389,196.66537851190154,0.10209307643430125,10.856055751688888,44.976026519311496,372.1785455265715,15526.124206478205,11.789470744443259,0.10754169066537766,6.683318729571525,225.43119805509167,0.11072061728138914,0.118011474609375,277.52960760026974,0.29704001957111575,16.140131360729647,0.054286490899666535,33.10084033613445,0.2781583221523904,25.292987783348636,65.22689075630252,454782.7394957983,17499871.033613447,14179.265786062599,0.40632608355117816,28.058823529411764,0.23578843302026692,0.4975827863338682,32.57764022238797,0.26527189503039517,4.221928815642846,0.00726318359375,435826.7719793799,4.160170674778258,8204.375854492188,0.5007553622126579,2.7229484915733337,3511.8736572265625,5.5170879028737545,43.61138916015625,67.62060546875,2941.8124389648438,2.9910106844533964,0.05293970267241063,0.023169957105925416,1.138504729680614,0.0034236716590191263,2.4662399808916735,0.004845136002374661,9.830870841293699,0.016735667661547958,0.1283441313154024,Trigger-18284744-36.jpg
39.76415649315673,1123.4589017973663,48.65157931377962,13.026566195930762,0.5347164366203733,0.9210836819940577,0.08245459459668919,0.26345806134568067,0.5269120003561178,0.9778438322264902,0.9775219105610109,0.9978464025874404,0.9951790260855718,-0.8518658035689346,0.9410103113023511,0.03659901202033809,6.0531967118621735,0.623412054881614,1.4640614716965996,0.9949894813926123,0.7848710736483974,12.106393423724347,1.4205076789784346,3.3903206581377834,118.58643574365573,0.13983800767429352,10.594756279404297,39.089610651335036,1644.85753419528,62000.85720375973,48.05555022757914,0.1408446752992557,6.46813368814519,86.03638991373805,0.0898496594394468,0.0519866943359375,1176.8975794316364,0.21158026364273966,8.348629122634662,0.05383885706486255,4.083333333333333,0.1701388888888889,19.831597222222225,53.375,7000118.5,256224526.75,196933.88725321394,0.29388314967860424,1.1666666666666667,0.04861111111111111,0.10435170153207633,8.671313525792849,0.011738189945508478,4.584962500721149,0.00146484375,6534084.722222223,1.9394174699122573,12018.665283203125,0.7335611134767532,1.2500061839818954,10279.926879882812,3.4417572021484375,40.1483154296875,74.9368896484375,3018.61328125,2.8896493303283184,0.04577301361672478,0.015324956644509474,0.6203119816759667,0.00111923002492355,1.0055551000805705,0.013561723046546223,2.1723138628912877,0.009811497334158049,0.22026766597847489,Trigger-18284744-37.jpg
31.53171463764803,359.14185287580324,-34.561901596633795,7.632809226106607,0.1446874612499225,0.9627464231159257,0.04113490258230516,0.20557554259048516,0.14270788635847204,0.9837866932776954,0.9837100531199724,0.999354960128638,0.9971835120796104,-0.8525107474962988,0.9084060416161243,0.03064667298239555,5.44607018510912,0.6806448845376587,1.176222801157291,0.9925953142760993,0.819362396537293,10.89214037021824,1.1435727395835742,1.9443741718391323,122.29002409254882,0.1752415645978934,4.964990675464497,23.532425285351426,2114.4953414900756,73982.58170430048,74.24721156848257,0.1501289101309816,6.259545320600881,69.28816227004994,0.08729866201352318,0.0429229736328125,1426.8385135716549,0.1940319550882364,5.640109977702156,0.036773594436623244,2.5,0.15625,10.55859375,26.0625,11429657.375,407274411.625,345913.9975604052,0.3262630567033976,1.0,0.0625,0.07840806005997057,0.2870874645036329,0.03136670932180856,3.9999999999999947,0.0009765625,10381081.375,1.5946240529023783,12681.796630859375,0.7740354388952255,1.0275953859090805,11210.010986328125,1.988301694393158,31.5892333984375,75.964599609375,2442.4530029296875,4.357256752623671,0.06285595560205212,0.014639899978772252,0.4499982500737066,0.0011728241856953005,0.9079068300788649,0.015536991213382922,1.3533621954417878,0.0027642148985543313,0.40746209968248986,Trigger-18284744-38.jpg
23.518679595952943,88.34340630047338,-13.535502768585307,2.3710246181547356,0.012774568517887035,0.9892702964680099,0.012774568517887035,0.09726057242103153,0.012585001067781263,0.9936127157410565,0.9936127157410565,0.9995086704416197,0.9978709052470188,-0.870167278824457,0.7846330875154552,0.012774568517887035,4.788435414761455,0.8451925008523871,0.6214553607777132,0.9895658991310607,0.918559446493893,9.57687082952291,0.6086807922598276,0.5959497966681556,116.9837550983261,0.294542639467449,1.775934558235205,16.391621716238472,4313.608975748266,106954.42265233316,188.4478763411093,0.15752933682412001,6.036415866189025,21.46949843285082,0.055376056315722205,0.0243072509765625,2247.629378929285,0.11329548298598835,1.4097811004407814,0.01764220009829937,2.0,0.25,1.4375,12.0,28390490.0,708590677.75,1153763.0355902778,0.2124652777777778,1.0,0.125,0.008622430893447348,0.1327443139815417,0.0005763847263800897,2.9999999999999973,0.00048828125,24196186.0,0.9397148002371354,14215.788330078125,0.8676628619432449,0.5834019035100937,13863.969482421875,0.6118287444114685,23.488525390625,78.1209716796875,1855.2266845703125,4.8442430792914495,0.06539060804578993,0.013528435981733188,0.3086185891768229,0.0009930594498524957,1.0505754870562227,0.02595956738754878,0.09380923647577519,0.0007592778287198599,0.28480371249846304,Trigger-18284744-39.jpg
35.49819763702027,988.1941925394917,20.045276070165087,11.114335150105985,0.3544704511284023,0.9380915412363463,0.06786131541013082,0.2610165562591568,0.34917933603246765,0.9780877091051057,0.9778839180965215,0.9985338541483748,0.9957413430507851,-0.8416096528927819,0.9385847768181903,0.03897339464713795,5.727846822881146,0.6288020465651835,1.468419145536489,0.9928518973610436,0.7890397343294686,11.455693645762292,1.425212648745692,2.867201400308597,129.85275124021123,0.14970593487225406,8.221599099633856,31.753232678662698,1611.915295999746,57966.5572229777,51.321156666488555,0.14085569065387993,6.370666448281637,87.56286620563726,0.08908170091500726,0.05279541015625,1152.703926529224,0.18166530434296388,5.445037040342738,0.03997894467731522,2.5555555555555554,0.1419753086419753,15.061728395061728,37.888888888888886,9387938.888888888,337293269.0555556,270683.8598702939,0.29085654525048465,1.0,0.05555555555555555,0.0627979408907694,0.1302622029447328,0.05782079948721561,4.169925001442307,0.0010986328125,8559434.395061726,1.9621941009220234,11866.510498046875,0.7242743223905563,1.2195584774017334,10373.292358398438,2.9296425841748714,35.71966552734375,74.79541015625,2700.4136352539062,3.564918064786492,0.05455437203959876,0.015115558694429558,0.5276643844742894,0.0011789966835313967,1.227709837870778,0.011889452115157222,1.988626465773104,0.006890457387128735,0.2555141308881114,Trigger-18284744-40.jpg
55.27980086819549,948.2460645136975,-10.938915267876721,19.079437198048574,1.7567937362437225,0.8313751281028883,0.29105582820540643,0.6869931439321832,1.6592903719442418,0.9283190805826845,0.9249983584994774,0.9920717595229316,0.9829307965594403,-0.7910891431641783,0.9904159224066431,0.0960380973491585,7.1378661761229765,0.2327760206151824,3.0538383065425823,0.9928604260201166,0.43231330212660424,14.275732352245956,2.8549894533041202,5.209057733573075,233.0175108584085,0.10532060335949565,11.537566380460612,49.19411043247742,290.25104114961283,14229.984939312655,7.34916310657805,0.10407640195666124,5.973990107819979,572.2795742150646,0.24228574880809942,0.13427734375,222.8259706903188,0.49582358694238154,18.983083438620987,0.0747493740510849,44.167883211678834,0.16119665405722203,14.823445575150513,42.40510948905109,219286.92700729927,9327523.456204379,5732.570282302584,0.2530941870038585,57.63503649635037,0.21034684852682614,0.4684053389665229,24.942644351098142,0.1725156766870267,5.25136856451544,0.0167236328125,215711.41078373915,3.7618643130782923,8604.779296875,0.5251940488815308,3.9573822021484375,4080.33203125,5.21763014420867,56.23492431640625,66.775390625,3828.9607543945312,1.7777882158185812,0.0384230131412596,0.031873923349993206,1.5791282234278397,0.004593314753277323,2.761821028207207,0.003769125944662495,11.638587332071637,0.023149209602827445,0.10271541910732486,Trigger-18284744-41.jpg
46.76775141050281,492.9406196679172,7.053964177696579,12.45927169407801,1.0880152307179614,0.8393618602207624,0.19495575709901422,0.5334081433109155,1.0440482738543875,0.9483720310835508,0.9462254634835842,0.9949860504128685,0.9882743870289905,-0.8114563138844041,0.980552372145584,0.07309599098027338,6.627586688767128,0.3725822549426737,2.400900488421742,0.9944745521259238,0.5823838757052514,13.255173377534256,2.2577190194373262,3.386821731198993,180.94259861455328,0.10858864770761995,10.058551568647685,48.80273470115494,614.5099717201382,25491.862805340537,16.540103365480284,0.08160002974003601,5.89255969032426,425.2046535131336,0.23097020632862467,0.101593017578125,480.2564488409985,0.466087832032642,19.715652638322858,0.054625282675224075,28.08653846153846,0.13503143491124261,14.226238905325443,45.22115384615385,474127.125,18193772.894230768,12899.825926467349,0.18491944196726393,41.28846153846154,0.19850221893491124,0.43864426218781516,23.21919522088247,0.11957968557909801,5.358041823684223,0.0126953125,467922.5332840237,2.959020498639562,10338.498046875,0.6310118436813354,3.1871032118797302,6280.375,3.40387099981308,47.440185546875,70.21826171875,3302.15869140625,1.9507306893929308,0.03393189223855506,0.026666273413571882,1.2688461524577008,0.0026709239719457413,1.563228968585322,0.006128604791548511,7.280870801143043,0.010034605059263412,0.1359171710309618,Trigger-18284744-42.jpg
52.067606775838556,351.9560837694138,10.415965618878591,11.23160008312105,1.1554786312697627,0.8134449847013567,0.20056797926095857,0.5210616011299197,1.1076749662734446,0.9508006592263974,0.9478515788002866,0.9945979810615472,0.9881210204205813,-0.8327152911630469,0.9818308631562449,0.060478343820543054,7.039073398459296,0.34693610350106135,2.344545501220477,0.9945877058008136,0.5496197164269329,14.078146796918595,2.220223876890017,3.0967696785977026,171.18104690620635,0.11015772780496866,10.426594001111265,55.92589190822966,859.5965441908238,39046.166620982825,21.08085412487737,0.07534285700012575,5.717248441190732,433.76597476006674,0.2466916627147091,0.0941009521484375,628.0023841714469,0.4681799043514493,21.426179636615217,0.056770546267021986,31.367713004484305,0.14066239015463813,12.728387862213195,40.34977578475336,415404.21524663677,16796520.430493273,10876.550683477893,0.17516776824045133,31.044843049327355,0.13921454282209575,0.3139894321029831,16.05829566346543,0.10975964242874009,5.399524610646896,0.01361083984375,410006.2491503951,2.796838673573117,10946.653076171875,0.6681306809186935,3.1371381133794785,5859.9256591796875,3.100772485136986,52.767822265625,71.1533203125,3700.9234619140625,1.6210257321612567,0.027877988625565252,0.02610660320386745,1.3107242339526595,0.0025855569791007308,1.5325592542864204,0.00600582817163945,8.319738622953516,0.009623530993600537,0.12922557768805593,Trigger-18284744-43.jpg
35.15765699109523,649.0864112665008,4.612049798027688,21.913127200708544,0.49685942731260474,0.9556703755145318,0.11140707828290655,0.3758937708207072,0.48166742481370217,0.967580975601503,0.965637643776776,0.9974837230946201,0.9929310810912038,-0.8670219858280874,0.9880367603582355,0.042812632383641205,5.459265736890847,0.26980444544380056,2.4566135925209713,0.9962273024000361,0.3812529304746109,10.918531473781696,2.3284386143886224,5.602496657005287,149.72216496025646,0.13924153658414032,7.470995212498059,35.999494511370045,1446.3096189554963,56418.83351257518,78.71492244993641,0.08197411707623192,5.653056498749045,229.7191339289576,0.18272615524792488,0.0675201416015625,829.1298631261529,0.40350471196051896,17.02026758451839,0.037687568363943956,9.338461538461539,0.14366863905325444,13.36236686390533,41.86153846153846,1150455.2923076923,45608075.66153846,64036.48718494581,0.15872821945170426,6.938461538461539,0.10674556213017751,0.31681512429078734,17.662871183063473,0.07919145108815981,5.452836274433764,0.00396728515625,1086920.2731360947,2.905749853614159,12008.497192382812,0.7329405024647713,2.0788314193487167,4617.52880859375,5.600718602538109,35.4505615234375,73.647705078125,2604.0133056640625,4.69296796823032,0.06491785825338793,0.019239292082302396,0.7255282535298282,0.0015850305902189354,1.7383343140845189,0.006586954095977638,5.137833800278113,0.00970330464564375,0.27560727400196966,Trigger-18284744-44.jpg
31.46845816347882,1168.302053758993,89.00472286568376,23.07676012108325,0.664115902450555,0.9440434467406241,0.13302986371597744,0.43737190579436086,0.6448410565691944,0.9591361580016406,0.9583350753451436,0.9969822846301527,0.9916688840781535,-0.8219744901885009,0.9875234846970068,0.06797683429308231,5.085793458696292,0.23369372908745856,2.657719898530866,0.9964323145588942,0.31367001015252033,10.171586917392586,2.560421146653406,5.93521900588345,250.46777211108738,0.18125535910821194,9.7045826663137,38.420924029944445,404.45757330095756,14568.70973641528,22.315685585051984,0.09139241460341063,6.64557582925462,102.95935112449142,0.0697979067470168,0.086578369140625,237.09230577955753,0.20769847384638626,9.691649164749826,0.030714724676939063,16.566265060240966,0.1995935549426622,21.161271592393668,62.55421686746988,667884.6506024096,17467186.626506023,48096.7346225674,0.26544243164884823,24.46987951807229,0.29481782551894326,0.560336413906822,37.84355035737725,0.2005300414703533,4.192053932606916,0.00506591796875,628918.8419219046,3.4749732785152925,9571.810546875,0.5842169523239136,1.995853841304779,4263.85888671875,5.934945046901703,31.819091796875,71.00830078125,2191.350341796875,4.631782022839528,0.06785731658608606,0.019935247537079974,0.7724285089017522,0.002282083603225976,3.4699546446898495,0.0040445665698416395,6.812394845772021,0.013580663206715997,0.22169266023646236,Trigger-18284744-45.jpg
